"Date","Price","Open","High","Low","Vol.","Change %"
"2021-04-02","6.5646","6.5637","6.5694","6.5578","5.83K","0.00%"
"2021-04-01","6.5645","6.5556","6.5792","6.5543","5.79K","0.19%"
"2021-03-31","6.5518","6.5687","6.5719","6.5445","5.67K","-0.30%"
"2021-03-30","6.5716","6.5792","6.5802","6.5622","6.12K","0.06%"
"2021-03-29","6.5678","6.5416","6.5746","6.5406","6.04K","0.41%"
"2021-03-26","6.5412","6.5391","6.5471","6.5369","6.15K","-0.06%"
"2021-03-25","6.5452","6.5283","6.5483","6.5283","6.11K","0.34%"
"2021-03-24","6.5230","6.5191","6.5286","6.5157","6.95K","0.11%"
"2021-03-23","6.5160","6.5063","6.5180","6.5062","5.45K","0.14%"
"2021-03-22","6.5070","6.5100","6.5134","6.5047","7.82K","0.00%"
"2021-03-19","6.5070","6.5117","6.5184","6.5005","7.08K","0.02%"
"2021-03-18","6.5054","6.4932","6.5125","6.4894","6.88K","0.04%"
"2021-03-17","6.5030","6.5056","6.5080","6.4981","6.19K","-0.03%"
"2021-03-16","6.5052","6.4968","6.5078","6.4937","5.75K","0.09%"
"2021-03-15","6.4996","6.4946","6.5111","6.4946","5.80K","-0.13%"
"2021-03-12","6.5081","6.4809","6.5100","6.4769","6.18K","0.23%"
"2021-03-11","6.4932","6.4965","6.5026","6.4822","6.10K","-0.18%"
"2021-03-10","6.5050","6.5089","6.5179","6.5006","5.91K","0.00%"
"2021-03-09","6.5050","6.5261","6.5446","6.5030","19.22K","-0.31%"
"2021-03-08","6.5250","6.4967","6.5330","6.4915","45.06K","0.45%"
"2021-03-05","6.4960","6.4700","6.4992","6.4691","16.08K","0.41%"
"2021-03-04","6.4694","6.4717","6.4731","6.4650","16.33K","0.03%"
"2021-03-03","6.4675","6.4675","6.4741","6.4556","15.56K","-0.04%"
"2021-03-02","6.4702","6.4660","6.4768","6.4654","18.69K","0.08%"
"2021-03-01","6.4648","6.4676","6.4713","6.4580","21.22K","-0.13%"
"2021-02-26","6.4730","6.4825","6.4830","6.4564","5.98K","0.29%"
"2021-02-25","6.4541","6.4566","6.4580","6.4454","15.81K","-0.02%"
"2021-02-24","6.4556","6.4555","6.4630","6.4451","6.76K","-0.13%"
"2021-02-23","6.4640","6.4566","6.4707","6.4534","11.96K","0.02%"
"2021-02-22","6.4625","6.4585","6.4703","6.4564","21.05K","0.11%"
"2021-02-19","6.4555","6.4710","6.4755","6.4507","16.47K","-0.48%"
"2021-02-18","6.4869","6.4471","6.4902","6.4453","20.16K","0.51%"
"2021-02-11","6.4542","6.4582","6.4590","6.4574","","-0.05%"
"2021-02-10","6.4576","6.4364","6.4601","6.4292","4.70K","0.36%"
"2021-02-09","6.4344","6.4478","6.4545","6.4310","4.60K","-0.16%"
"2021-02-08","6.4444","6.4620","6.4629","6.4468","7.86K","-0.34%"
"2021-02-05","6.4664","6.4700","6.4829","6.4599","8.93K","-0.08%"
"2021-02-04","6.4715","6.4604","6.4737","6.4560","9.41K","0.21%"
"2021-02-03","6.4579","6.4560","6.4647","6.4549","14.41K","0.04%"
"2021-02-02","6.4551","6.4653","6.4672","6.4475","17.58K","-0.18%"
"2021-02-01","6.4669","6.4309","6.4714","6.4307","17.22K","0.65%"
"2021-01-29","6.4250","6.4563","6.4679","6.4223","15.73K","-0.37%"
"2021-01-28","6.4491","6.4898","6.4948","6.4475","18.21K","-0.51%"
"2021-01-27","6.4822","6.4616","6.4881","6.4577","19.26K","0.29%"
"2021-01-26","6.4635","6.4770","6.4785","6.4623","18.58K","-0.23%"
"2021-01-25","6.4784","6.4850","6.4870","6.4721","19.14K","-0.04%"
"2021-01-22","6.4810","6.4620","6.4864","6.4620","14.71K","0.33%"
"2021-01-21","6.4595","6.4567","6.4665","6.4561","16.63K","-0.09%"
"2021-01-20","6.4650","6.4767","6.4780","6.4624","21.75K","-0.20%"
"2021-01-19","6.4777","6.4925","6.4935","6.4774","17.01K","-0.19%"
"2021-01-18","6.4902","6.4820","6.4974","6.4774","17.56K","0.16%"
"2021-01-15","6.4800","6.4665","6.4815","6.4639","11.99K","0.10%"
"2021-01-14","6.4736","6.4672","6.4766","6.4617","13.08K","0.09%"
"2021-01-13","6.4677","6.4514","6.4724","6.4494","13.84K","0.10%"
"2021-01-12","6.4610","6.4787","6.4788","6.4577","7.67K","-0.29%"
"2021-01-11","6.4795","6.4799","6.4932","6.4700","3.88K","0.07%"
"2021-01-08","6.4750","6.4776","6.4780","6.4615","4.39K","-0.02%"
"2021-01-07","6.4760","6.4590","6.4795","6.4546","3.22K","0.22%"
"2021-01-06","6.4617","6.4561","6.4643","6.4510","7.38K","0.10%"
"2021-01-05","6.4550","6.4603","6.4693","6.4296","21.01K","-0.08%"
"2021-01-04","6.4601","6.5167","6.5170","6.4567","","-1.02%"
"2021-01-01","6.5267","6.5267","6.5267","6.5267","","0.03%"
"2020-12-31","6.5250","6.5223","6.5561","6.5152","","0.06%"
"2020-12-30","6.5208","6.5307","6.5378","6.5208","","-0.14%"
"2020-12-29","6.5300","6.5371","6.5385","6.5265","","-0.07%"
"2020-12-28","6.5346","6.5418","6.5438","6.5282","","-0.09%"
"2020-12-25","6.5408","6.5300","6.5444","6.5198","","0.17%"
"2020-12-24","6.5300","6.5406","6.5406","6.5265","","-0.15%"
"2020-12-23","6.5400","6.5493","6.5557","6.5324","","-0.04%"
"2020-12-22","6.5426","6.5426","6.5547","6.5394","","-0.06%"
"2020-12-21","6.5467","6.5471","6.5564","6.5462","","0.18%"
"2020-12-18","6.5348","6.5330","6.5462","6.5317","","0.04%"
"2020-12-17","6.5321","6.5280","6.5425","6.5269","","0.00%"
"2020-12-16","6.5323","6.5366","6.5465","6.5241","","-0.10%"
"2020-12-15","6.5388","6.5455","6.5568","6.5380","","-0.14%"
"2020-12-14","6.5480","6.5325","6.5525","6.5325","","0.05%"
"2020-12-11","6.5445","6.5375","6.5493","6.5352","","0.02%"
"2020-12-10","6.5435","6.5460","6.5538","6.5398","","0.04%"
"2020-12-09","6.5410","6.5293","6.5467","6.5194","","0.16%"
"2020-12-08","6.5307","6.5333","6.5398","6.5199","","0.02%"
"2020-12-07","6.5295","6.5295","6.5440","6.5280","","-0.01%"
"2020-12-04","6.5301","6.5431","6.5529","6.5268","","-0.18%"
"2020-12-03","6.5418","6.5540","6.5664","6.5423","","-0.31%"
"2020-12-02","6.5622","6.5639","6.5692","6.5519","","-0.13%"
"2020-12-01","6.5705","6.5789","6.5875","6.5606","","-0.08%"
"2020-11-30","6.5760","6.5768","6.5950","6.5708","","0.03%"
"2020-11-27","6.5738","6.5730","6.5848","6.5714","","0.00%"
"2020-11-26","6.5741","6.5654","6.5780","6.5622","","-0.01%"
"2020-11-25","6.5750","6.5915","6.5915","6.5724","","-0.23%"
"2020-11-24","6.5900","6.5778","6.5931","6.5736","","0.08%"
"2020-11-23","6.5850","6.5548","6.5862","6.5532","","0.37%"
"2020-11-20","6.5608","6.5743","6.5823","6.5604","","-0.28%"
"2020-11-19","6.5789","6.5605","6.5941","6.5599","","0.31%"
"2020-11-18","6.5588","6.5579","6.5669","6.5389","","0.05%"
"2020-11-17","6.5556","6.5847","6.5847","6.5473","","-0.42%"
"2020-11-16","6.5830","6.5884","6.5919","6.5696","","-0.32%"
"2020-11-13","6.6039","6.6175","6.6270","6.6041","","-0.11%"
"2020-11-12","6.6114","6.6311","6.6342","6.6113","","-0.28%"
"2020-11-11","6.6301","6.6075","6.6334","6.5922","","0.23%"
"2020-11-10","6.6146","6.6217","6.6283","6.5974","","-0.20%"
"2020-11-09","6.6280","6.5918","6.6349","6.5628","","0.30%"
"2020-11-06","6.6080","6.6146","6.6383","6.6065","","0.08%"
"2020-11-05","6.6027","6.6410","6.6635","6.6034","","-0.68%"
"2020-11-04","6.6480","6.7067","6.7508","6.6515","","-0.42%"
"2020-11-03","6.6759","6.6821","6.6975","6.6764","","-0.21%"
"2020-11-02","6.6899","6.6927","6.7014","6.6811","","-0.03%"
"2020-10-30","6.6919","6.7150","6.7150","6.6793","","-0.33%"
"2020-10-29","6.7140","6.7290","6.7290","6.7020","","-0.21%"
"2020-10-28","6.7279","6.7153","6.7301","6.7070","","0.35%"
"2020-10-27","6.7044","6.7123","6.7243","6.6965","","-0.11%"
"2020-10-26","6.7119","6.6853","6.7143","6.6783","","0.41%"
"2020-10-23","6.6843","6.6845","6.6936","6.6652","","0.03%"
"2020-10-22","6.6821","6.6511","6.6887","6.6465","","0.48%"
"2020-10-21","6.6503","6.6767","6.6767","6.6408","","-0.38%"
"2020-10-20","6.6754","6.6786","6.6944","6.6761","","-0.07%"
"2020-10-19","6.6803","6.6976","6.7041","6.6818","","-0.24%"
"2020-10-16","6.6962","6.7190","6.7259","6.6943","","-0.40%"
"2020-10-15","6.7233","6.7154","6.7355","6.7140","","0.14%"
"2020-10-14","6.7136","6.7467","6.7483","6.7123","","-0.47%"
"2020-10-13","6.7452","6.7565","6.7615","6.7323","","0.00%"
"2020-10-12","6.7451","6.6947","6.7555","6.6947","","0.77%"
"2020-10-09","6.6933","6.7264","6.7308","6.6933","","-1.44%"
"2020-10-08","6.7908","6.7908","6.7908","6.7908","","0.00%"
"2020-10-07","6.7908","6.7908","6.7908","6.7908","","0.00%"
"2020-10-06","6.7908","6.7908","6.7908","6.7908","","0.00%"
"2020-10-05","6.7908","6.7908","6.7908","6.7908","","0.01%"
"2020-10-02","6.7898","6.7908","6.7908","6.7908","","0.00%"
"2020-10-01","6.7898","6.7908","6.7909","6.7907","","0.00%"
"2020-09-30","6.7896","6.8130","6.8172","6.7860","","-0.37%"
"2020-09-29","6.8150","6.8222","6.8277","6.8103","","0.06%"
"2020-09-28","6.8106","6.8153","6.8281","6.8101","","-0.17%"
"2020-09-25","6.8220","6.8095","6.8337","6.8095","","-0.08%"
"2020-09-24","6.8273","6.8095","6.8338","6.8094","","0.27%"
"2020-09-23","6.8089","6.7922","6.8131","6.7853","","0.46%"
"2020-09-22","6.7779","6.8052","6.8052","6.7719","","-0.39%"
"2020-09-21","6.8043","6.7628","6.8066","6.7570","","0.54%"
"2020-09-18","6.7675","6.7523","6.7769","6.7510","","0.07%"
"2020-09-17","6.7628","6.7549","6.7804","6.7510","","0.15%"
"2020-09-16","6.7529","6.7772","6.7780","6.7544","","-0.40%"
"2020-09-15","6.7801","6.8105","6.8105","6.7692","","-0.41%"
"2020-09-14","6.8080","6.8344","6.8344","6.8085","","-0.37%"
"2020-09-11","6.8330","6.8361","6.8396","6.8317","","-0.01%"
"2020-09-10","6.8335","6.8324","6.8438","6.8270","","0.04%"
"2020-09-09","6.8308","6.8464","6.8565","6.8312","","-0.19%"
"2020-09-08","6.8435","6.8305","6.8514","6.8278","","0.20%"
"2020-09-07","6.8300","6.8304","6.8345","6.8267","","-0.16%"
"2020-09-04","6.8409","6.8425","6.8479","6.8345","","-0.04%"
"2020-09-03","6.8435","6.8375","6.8499","6.8243","","0.09%"
"2020-09-02","6.8375","6.8312","6.8392","6.8221","","0.15%"
"2020-09-01","6.8272","6.8445","6.8472","6.8114","","-0.30%"
"2020-08-31","6.8474","6.8622","6.8631","6.8422","","-0.25%"
"2020-08-28","6.8647","6.8937","6.8937","6.8607","","-0.40%"
"2020-08-27","6.8925","6.8883","6.8962","6.8742","","0.10%"
"2020-08-26","6.8855","6.9072","6.9074","6.8860","","-0.38%"
"2020-08-25","6.9116","6.9100","6.9155","6.9072","","-0.09%"
"2020-08-24","6.9180","6.9142","6.9214","6.9110","","0.00%"
"2020-08-21","6.9179","6.9100","6.9261","6.8994","","0.05%"
"2020-08-20","6.9143","6.9207","6.9296","6.9129","","-0.07%"
"2020-08-19","6.9192","6.9167","6.9234","6.9040","","-0.03%"
"2020-08-18","6.9215","6.9357","6.9373","6.9106","","-0.15%"
"2020-08-17","6.9318","6.9504","6.9504","6.9299","","-0.26%"
"2020-08-14","6.9501","6.9478","6.9560","6.9402","","0.09%"
"2020-08-13","6.9440","6.9321","6.9497","6.9309","","0.11%"
"2020-08-12","6.9363","6.9496","6.9578","6.9347","","-0.07%"
"2020-08-11","6.9413","6.9618","6.9618","6.9404","","-0.28%"
"2020-08-10","6.9611","6.9654","6.9745","6.9571","","-0.08%"
"2020-08-07","6.9670","6.9562","6.9760","6.9527","","0.22%"
"2020-08-06","6.9520","6.9366","6.9553","6.9355","","0.24%"
"2020-08-05","6.9353","6.9647","6.9675","6.9352","","-0.53%"
"2020-08-04","6.9720","6.9833","6.9878","6.9711","","-0.11%"
"2020-08-03","6.9799","6.9816","6.9875","6.9699","","0.08%"
"2020-07-31","6.9744","6.9928","6.9930","6.9710","","-0.48%"
"2020-07-30","7.0080","6.9953","7.0101","6.9924","","0.09%"
"2020-07-29","7.0014","7.0008","7.0072","6.9942","","0.02%"
"2020-07-28","6.9998","6.9878","7.0107","6.9874","","0.07%"
"2020-07-27","6.9950","6.9996","7.0065","6.9955","","-0.27%"
"2020-07-24","7.0140","7.0040","7.0247","7.0016","","0.15%"
"2020-07-23","7.0034","7.0084","7.0149","6.9906","","0.07%"
"2020-07-22","6.9988","6.9742","7.0141","6.9646","","0.27%"
"2020-07-21","6.9800","6.9838","6.9967","6.9799","","-0.04%"
"2020-07-20","6.9829","6.9936","7.0023","6.9825","","-0.12%"
"2020-07-17","6.9912","6.9955","7.0051","6.9913","","0.04%"
"2020-07-16","6.9881","6.9844","7.0038","6.9837","","-0.01%"
"2020-07-15","6.9885","6.9931","7.0065","6.9844","","-0.25%"
"2020-07-14","7.0060","7.0121","7.0216","7.0041","","0.14%"
"2020-07-13","6.9959","7.0019","7.0068","6.9930","","-0.04%"
"2020-07-10","6.9990","6.9998","7.0135","6.9976","","0.10%"
"2020-07-09","6.9923","6.9975","7.0012","6.9802","","-0.17%"
"2020-07-08","7.0041","7.0233","7.0250","7.0002","","-0.12%"
"2020-07-07","7.0127","7.0077","7.0284","7.0028","","-0.05%"
"2020-07-06","7.0159","7.0637","7.0641","7.0157","","-0.70%"
"2020-07-03","7.0656","7.0670","7.0711","7.0598","","-0.01%"
"2020-07-02","7.0660","7.0628","7.0730","7.0610","","-0.06%"
"2020-07-01","7.0703","7.0675","7.0743","7.0567","","0.07%"
"2020-06-30","7.0651","7.0745","7.0806","7.0620","","-0.20%"
"2020-06-29","7.0794","7.0825","7.0828","7.0731","","0.02%"
"2020-06-26","7.0782","7.0782","7.0782","7.0782","","0.00%"
"2020-06-25","7.0782","7.0782","7.0782","7.0782","","0.02%"
"2020-06-24","7.0770","7.0576","7.0792","7.0511","","0.28%"
"2020-06-23","7.0575","7.0684","7.0891","7.0571","","-0.15%"
"2020-06-22","7.0678","7.0806","7.0826","7.0671","","-0.04%"
"2020-06-19","7.0707","7.0897","7.0923","7.0704","","-0.23%"
"2020-06-18","7.0869","7.0922","7.0943","7.0707","","0.04%"
"2020-06-17","7.0840","7.0871","7.0975","7.0837","","-0.02%"
"2020-06-16","7.0854","7.0755","7.0887","7.0686","","-0.05%"
"2020-06-15","7.0887","7.0835","7.0991","7.0835","","0.12%"
"2020-06-12","7.0805","7.0815","7.0891","7.0712","","0.23%"
"2020-06-11","7.0640","7.0605","7.0760","7.0553","","0.06%"
"2020-06-10","7.0599","7.0773","7.0852","7.0569","","-0.23%"
"2020-06-09","7.0765","7.0750","7.0932","7.0699","","0.09%"
"2020-06-08","7.0700","7.0834","7.0915","7.0693","","-0.15%"
"2020-06-05","7.0808","7.1067","7.1149","7.0808","","-0.38%"
"2020-06-04","7.1075","7.1187","7.1311","7.1062","","-0.06%"
"2020-06-03","7.1115","7.0912","7.1263","7.0910","","0.17%"
"2020-06-02","7.0992","7.1153","7.1238","7.0976","","-0.35%"
"2020-06-01","7.1242","7.1151","7.1400","7.1099","","-0.15%"
"2020-05-29","7.1348","7.1577","7.1578","7.1314","","-0.14%"
"2020-05-28","7.1447","7.1697","7.1709","7.1441","","-0.33%"
"2020-05-27","7.1681","7.1355","7.1800","7.1340","","0.48%"
"2020-05-26","7.1340","7.1333","7.1395","7.1259","","-0.03%"
"2020-05-25","7.1359","7.1324","7.1451","7.1322","","0.13%"
"2020-05-22","7.1269","7.1150","7.1462","7.1130","","0.18%"
"2020-05-21","7.1138","7.0935","7.1177","7.0926","","0.30%"
"2020-05-20","7.0928","7.1003","7.1112","7.0914","","-0.07%"
"2020-05-19","7.0980","7.1017","7.1146","7.0966","","-0.15%"
"2020-05-18","7.1086","7.1062","7.1219","7.1013","","0.10%"
"2020-05-15","7.1013","7.0990","7.1095","7.0944","","0.11%"
"2020-05-14","7.0935","7.0950","7.1034","7.0927","","0.03%"
"2020-05-13","7.0911","7.0828","7.0971","7.0823","","0.13%"
"2020-05-12","7.0816","7.0958","7.1006","7.0790","","-0.22%"
"2020-05-11","7.0972","7.0762","7.0999","7.0712","","0.34%"
"2020-05-08","7.0732","7.0744","7.0811","7.0692","","-0.13%"
"2020-05-07","7.0825","7.1058","7.1085","7.0842","","-0.29%"
"2020-05-06","7.1031","7.0622","7.1061","7.0622","","0.58%"
"2020-05-05","7.0622","7.0622","7.0622","7.0622","","0.00%"
"2020-05-04","7.0622","7.0622","7.0622","7.0622","","0.03%"
"2020-05-01","7.0602","7.0622","7.0622","7.0622","","0.00%"
"2020-04-30","7.0600","7.0659","7.0675","7.0468","","-0.22%"
"2020-04-29","7.0755","7.0765","7.0820","7.0704","","-0.03%"
"2020-04-28","7.0776","7.0834","7.0911","7.0728","","-0.06%"
"2020-04-27","7.0815","7.0722","7.0915","7.0705","","0.00%"
"2020-04-24","7.0813","7.0809","7.0893","7.0742","","0.23%"
"2020-04-23","7.0654","7.0841","7.0888","7.0648","","-0.25%"
"2020-04-22","7.0831","7.0897","7.0920","7.0775","","-0.12%"
"2020-04-21","7.0914","7.0823","7.0988","7.0799","","0.27%"
"2020-04-20","7.0721","7.0802","7.0834","7.0679","","0.01%"
"2020-04-17","7.0711","7.0678","7.0832","7.0654","","-0.09%"
"2020-04-16","7.0778","7.0723","7.0840","7.0696","","0.16%"
"2020-04-15","7.0664","7.0476","7.0686","7.0455","","0.30%"
"2020-04-14","7.0450","7.0500","7.0629","7.0400","","-0.07%"
"2020-04-13","7.0501","7.0360","7.0570","7.0360","","0.26%"
"2020-04-10","7.0320","7.0475","7.0483","7.0275","","-0.15%"
"2020-04-09","7.0428","7.0645","7.0743","7.0335","","-0.27%"
"2020-04-08","7.0620","7.0621","7.0738","7.0575","","0.27%"
"2020-04-07","7.0428","7.0870","7.0873","7.0447","","-0.70%"
"2020-04-06","7.0927","7.0927","7.0927","7.0927","","0.03%"
"2020-04-03","7.0908","7.0887","7.0994","7.0802","","0.12%"
"2020-04-02","7.0820","7.1165","7.1283","7.0840","","-0.24%"
"2020-04-01","7.0989","7.0825","7.1088","7.0798","","0.26%"
"2020-03-31","7.0808","7.0965","7.1019","7.0803","","-0.25%"
"2020-03-30","7.0986","7.0963","7.1051","7.0872","","0.06%"
"2020-03-27","7.0942","7.0630","7.0998","7.0557","","0.33%"
"2020-03-26","7.0709","7.0949","7.1220","7.0686","","-0.55%"
"2020-03-25","7.1099","7.0631","7.1180","7.0490","","0.69%"
"2020-03-24","7.0610","7.0870","7.0928","7.0572","","-0.41%"
"2020-03-23","7.0900","7.0997","7.1232","7.0788","","-0.07%"
"2020-03-20","7.0950","7.1075","7.1076","7.0502","","-0.15%"
"2020-03-19","7.1058","7.0474","7.1270","7.0474","","0.85%"
"2020-03-18","7.0459","7.0203","7.0497","7.0051","","0.57%"
"2020-03-17","7.0058","6.9938","7.0256","6.9864","","0.21%"
"2020-03-16","6.9913","7.0025","7.0258","6.9897","","-0.18%"
"2020-03-13","7.0036","7.0286","7.0344","6.9752","","-0.35%"
"2020-03-12","7.0282","6.9605","7.0370","6.9605","","0.98%"
"2020-03-11","6.9599","6.9615","6.9662","6.9448","","0.07%"
"2020-03-10","6.9549","6.9402","6.9622","6.9292","","0.15%"
"2020-03-09","6.9448","6.9106","6.9556","6.9094","","0.22%"
"2020-03-06","6.9298","6.9429","6.9602","6.9252","","-0.10%"
"2020-03-05","6.9366","6.9378","6.9462","6.9316","","0.18%"
"2020-03-04","6.9244","6.9417","6.9517","6.9219","","-0.48%"
"2020-03-03","6.9579","6.9609","6.9851","6.9590","","-0.02%"
"2020-03-02","6.9595","6.9742","6.9772","6.9524","","-0.44%"
"2020-02-28","6.9906","7.0036","7.0129","6.9802","","-0.19%"
"2020-02-27","7.0036","7.0159","7.0225","7.0026","","-0.25%"
"2020-02-26","7.0214","7.0135","7.0272","7.0135","","0.12%"
"2020-02-25","7.0128","7.0118","7.0216","7.0086","","-0.22%"
"2020-02-24","7.0286","7.0405","7.0416","7.0258","","0.04%"
"2020-02-21","7.0255","7.0309","7.0434","7.0264","","0.04%"
"2020-02-20","7.0225","7.0083","7.0269","7.0035","","0.36%"
"2020-02-19","6.9975","7.0069","7.0138","6.9889","","0.04%"
"2020-02-18","6.9949","6.9847","7.0075","6.9844","","0.20%"
"2020-02-17","6.9806","6.9814","6.9842","6.9722","","-0.08%"
"2020-02-14","6.9859","6.9774","6.9884","6.9759","","0.14%"
"2020-02-13","6.9759","6.9775","6.9871","6.9736","","0.07%"
"2020-02-12","6.9708","6.9695","6.9773","6.9585","","0.08%"
"2020-02-11","6.9650","6.9844","6.9844","6.9618","","-0.24%"
"2020-02-10","6.9820","7.0013","7.0031","6.9763","","-0.26%"
"2020-02-07","7.0003","6.9783","7.0043","6.9760","","0.44%"
"2020-02-06","6.9694","6.9769","6.9829","6.9576","","-0.04%"
"2020-02-05","6.9720","7.0010","7.0082","6.9686","","-0.37%"
"2020-02-04","6.9979","7.0255","7.0255","6.9878","","-0.33%"
"2020-02-03","7.0208","6.9366","7.0278","6.9366","","1.21%"
"2020-01-31","6.9367","6.9367","6.9367","6.9367","","0.00%"
"2020-01-30","6.9367","6.9367","6.9367","6.9367","","0.00%"
"2020-01-29","6.9367","6.9367","6.9367","6.9367","","0.00%"
"2020-01-28","6.9367","6.9367","6.9367","6.9367","","0.00%"
"2020-01-27","6.9367","6.9367","6.9367","6.9367","","0.00%"
"2020-01-24","6.9367","6.9367","6.9367","6.9367","","0.00%"
"2020-01-23","6.9364","6.9090","6.9366","6.9082","","0.47%"
"2020-01-22","6.9040","6.9089","6.9179","6.8970","","-0.01%"
"2020-01-21","6.9049","6.8770","6.9096","6.8767","","0.56%"
"2020-01-20","6.8664","6.8640","6.8678","6.8403","","0.11%"
"2020-01-17","6.8589","6.8779","6.8797","6.8528","","-0.26%"
"2020-01-16","6.8769","6.8845","6.8927","6.8747","","-0.19%"
"2020-01-15","6.8899","6.8936","6.8988","6.8839","","0.09%"
"2020-01-14","6.8837","6.8773","6.8900","6.8662","","-0.13%"
"2020-01-13","6.8924","6.9119","6.9152","6.8863","","-0.37%"
"2020-01-10","6.9178","6.9318","6.9388","6.9179","","-0.19%"
"2020-01-09","6.9309","6.9328","6.9378","6.9211","","-0.20%"
"2020-01-08","6.9447","6.9536","6.9551","6.9367","","0.01%"
"2020-01-07","6.9443","6.9679","6.9710","6.9303","","-0.44%"
"2020-01-06","6.9749","6.9688","6.9798","6.9685","","0.14%"
"2020-01-03","6.9649","6.9630","6.9764","6.9627","","0.01%"
"2020-01-02","6.9642","6.9623","6.9748","6.9590","","0.07%"
"2020-01-01","6.9592","6.9632","6.9644","6.9619","","-0.04%"
"2019-12-31","6.9618","6.9829","6.9864","6.9567","","-0.35%"
"2019-12-30","6.9864","6.9957","6.9962","6.9800","","-0.13%"
"2019-12-27","6.9954","6.9975","7.0030","6.9934","","0.04%"
"2019-12-26","6.9925","6.9871","7.0041","6.9850","","0.05%"
"2019-12-25","6.9890","7.0075","7.0095","6.9803","","-0.25%"
"2019-12-24","7.0064","7.0135","7.0149","7.0040","","-0.09%"
"2019-12-23","7.0124","7.0075","7.0156","7.0068","","0.09%"
"2019-12-20","7.0063","7.0104","7.0161","7.0048","","-0.05%"
"2019-12-19","7.0097","7.0009","7.0122","6.9969","","0.14%"
"2019-12-18","7.0000","6.9987","7.0091","6.9935","","0.05%"
"2019-12-17","6.9967","6.9974","7.0035","6.9931","","0.07%"
"2019-12-16","6.9921","6.9988","7.0092","6.9922","","0.10%"
"2019-12-13","6.9848","6.9623","7.0033","6.9604","","0.06%"
"2019-12-12","6.9809","7.0307","7.0395","6.9844","","-0.82%"
"2019-12-11","7.0384","7.0374","7.0420","7.0340","","0.08%"
"2019-12-10","7.0328","7.0393","7.0426","7.0315","","-0.09%"
"2019-12-09","7.0389","7.0339","7.0445","7.0301","","0.06%"
"2019-12-06","7.0348","7.0428","7.0506","7.0275","","-0.14%"
"2019-12-05","7.0445","7.0523","7.0574","7.0375","","-0.06%"
"2019-12-04","7.0489","7.0613","7.0743","7.0477","","-0.17%"
"2019-12-03","7.0609","7.0412","7.0631","7.0369","","0.33%"
"2019-12-02","7.0380","7.0270","7.0450","7.0262","","0.10%"
"2019-11-29","7.0308","7.0325","7.0362","7.0188","","-0.06%"
"2019-11-28","7.0347","7.0320","7.0361","7.0255","","0.10%"
"2019-11-27","7.0280","7.0241","7.0318","7.0196","","-0.06%"
"2019-11-26","7.0319","7.0282","7.0428","7.0251","","-0.04%"
"2019-11-25","7.0349","7.0400","7.0400","7.0307","","-0.06%"
"2019-11-22","7.0389","7.0276","7.0436","7.0245","","0.15%"
"2019-11-21","7.0285","7.0359","7.0452","7.0261","","-0.08%"
"2019-11-20","7.0344","7.0352","7.0391","7.0272","","0.12%"
"2019-11-19","7.0263","7.0261","7.0310","7.0209","","0.02%"
"2019-11-18","7.0246","7.0083","7.0289","7.0083","","0.24%"
"2019-11-15","7.0075","7.0208","7.0208","6.9993","","-0.17%"
"2019-11-14","7.0195","7.0254","7.0260","7.0139","","-0.04%"
"2019-11-13","7.0223","7.0079","7.0269","7.0079","","0.22%"
"2019-11-12","7.0066","7.0106","7.0113","6.9959","","-0.05%"
"2019-11-11","7.0098","6.9960","7.0128","6.9917","","0.21%"
"2019-11-08","6.9954","6.9703","7.0006","6.9682","","0.27%"
"2019-11-07","6.9766","6.9982","7.0219","6.9696","","-0.29%"
"2019-11-06","6.9968","6.9976","7.0054","6.9903","","-0.16%"
"2019-11-05","7.0082","7.0292","7.0310","6.9889","","-0.31%"
"2019-11-04","7.0300","7.0339","7.0353","7.0230","","-0.10%"
"2019-11-01","7.0368","7.0395","7.0497","7.0356","","-0.02%"
"2019-10-31","7.0379","7.0441","7.0500","7.0314","","-0.23%"
"2019-10-30","7.0541","7.0660","7.0678","7.0539","","-0.16%"
"2019-10-29","7.0655","7.0677","7.0684","7.0532","","-0.02%"
"2019-10-28","7.0670","7.0654","7.0721","7.0527","","0.03%"
"2019-10-25","7.0647","7.0722","7.0766","7.0638","","-0.05%"
"2019-10-24","7.0684","7.0690","7.0753","7.0561","","0.08%"
"2019-10-23","7.0624","7.0769","7.0872","7.0650","","-0.19%"
"2019-10-22","7.0761","7.0763","7.0841","7.0704","","0.02%"
"2019-10-21","7.0748","7.0817","7.0817","7.0656","","-0.08%"
"2019-10-18","7.0805","7.0745","7.0896","7.0666","","0.06%"
"2019-10-17","7.0766","7.1001","7.1030","7.0669","","-0.22%"
"2019-10-16","7.0920","7.0970","7.1052","7.0895","","0.15%"
"2019-10-15","7.0814","7.0675","7.0851","7.0629","","0.25%"
"2019-10-14","7.0635","7.0880","7.0881","7.0487","","-0.33%"
"2019-10-11","7.0868","7.1163","7.1163","7.0876","","-0.40%"
"2019-10-10","7.1153","7.1324","7.1324","7.1031","","-0.23%"
"2019-10-09","7.1316","7.1444","7.1529","7.1205","","-0.15%"
"2019-10-08","7.1422","7.1315","7.1487","7.1203","","-0.09%"
"2019-10-07","7.1484","7.1484","7.1484","7.1484","","0.00%"
"2019-10-04","7.1484","7.1484","7.1484","7.1484","","0.00%"
