"Date","Price","Open","High","Low","Vol.","Change %"
"2021-02-10","5.0835","5.0711","5.0957","5.0616","86.41K","0.30%"
"2021-02-09","5.0685","5.0620","5.0723","5.0409","85.77K","0.22%"
"2021-02-08","5.0576","5.0651","5.0711","5.0479","84.99K","-0.24%"
"2021-02-05","5.0697","5.0450","5.0724","5.0430","88.17K","0.52%"
"2021-02-04","5.0436","5.0538","5.0602","5.0377","85.28K","-0.13%"
"2021-02-03","5.0504","5.0518","5.0625","5.0397","95.60K","0.02%"
"2021-02-02","5.0494","5.0330","5.0532","5.0161","109.79K","0.36%"
"2021-02-01","5.0314","5.0307","5.0642","5.0136","123.25K","0.09%"
"2021-01-29","5.0270","5.0268","5.0480","5.0093","129.83K","0.02%"
"2021-01-28","5.0258","5.0653","5.0673","5.0237","126.52K","-0.74%"
"2021-01-27","5.0634","5.0943","5.0975","5.0552","116.32K","-0.54%"
"2021-01-26","5.0910","5.0870","5.0955","5.0655","93.81K","0.13%"
"2021-01-25","5.0843","5.0962","5.1062","5.0703","100.30K","-0.06%"
"2021-01-22","5.0875","5.1136","5.1160","5.0868","93.57K","-0.47%"
"2021-01-21","5.1116","5.1171","5.1319","5.1089","91.47K","-0.11%"
"2021-01-20","5.1171","5.0861","5.1305","5.0825","96.42K","0.64%"
"2021-01-19","5.0845","5.0886","5.1028","5.0777","87.05K","-0.05%"
"2021-01-18","5.0872","5.0894","5.0965","5.0691","98.13K","-0.01%"
"2021-01-15","5.0875","5.1247","5.1247","5.0766","95.86K","-0.67%"
"2021-01-14","5.1219","5.0933","5.1291","5.0883","91.84K","0.56%"
"2021-01-13","5.0935","5.0855","5.1018","5.0733","90.77K","0.21%"
"2021-01-12","5.0826","5.0702","5.0870","5.0588","92.04K","0.30%"
"2021-01-11","5.0673","5.1024","5.1028","5.0497","90.14K","-0.71%"
"2021-01-08","5.1036","5.1035","5.1104","5.0812","102.69K","0.02%"
"2021-01-07","5.1028","5.0981","5.1108","5.0778","92.90K","0.12%"
"2021-01-06","5.0968","5.0947","5.1112","5.0768","123.54K","0.05%"
"2021-01-05","5.0943","5.0572","5.1020","5.0448","119.59K","0.79%"
"2021-01-04","5.0545","5.1290","5.1339","5.0486","119.50K","-1.38%"
"2021-01-01","5.1253","5.1256","5.1301","5.1236","","0.05%"
"2020-12-31","5.1229","5.1121","5.1460","5.1089","75.78K","0.26%"
"2020-12-30","5.1095","5.0950","5.1175","5.0910","78.05K","0.32%"
"2020-12-29","5.0932","5.0875","5.1120","5.0831","91.35K","0.15%"
"2020-12-28","5.0857","5.0840","5.1050","5.0764","85.55K","0.08%"
"2020-12-25","5.0818","5.0717","5.0853","5.0651","13.98K","0.21%"
"2020-12-24","5.0711","5.0920","5.0972","5.0697","87.06K","-0.37%"
"2020-12-23","5.0899","5.0691","5.0975","5.0659","87.23K","0.43%"
"2020-12-22","5.0682","5.0954","5.1006","5.0585","99.90K","-0.46%"
"2020-12-21","5.0915","5.1049","5.1122","5.0587","100.82K","-0.37%"
"2020-12-18","5.1105","5.1357","5.1389","5.1077","96.24K","-0.46%"
"2020-12-17","5.1341","5.1245","5.1504","5.1230","74.65K","0.19%"
"2020-12-16","5.1246","5.1480","5.1546","5.1076","85.28K","-0.46%"
"2020-12-15","5.1483","5.1314","5.1549","5.1255","85.06K","0.35%"
"2020-12-14","5.1301","5.1251","5.1458","5.1196","61.75K","0.12%"
"2020-12-11","5.1237","5.1365","5.1434","5.1162","90.56K","-0.24%"
"2020-12-10","5.1358","5.1054","5.1519","5.0998","86.21K","0.64%"
"2020-12-09","5.1030","5.0968","5.1249","5.0928","83.52K","0.17%"
"2020-12-08","5.0945","5.1022","5.1151","5.0933","90.06K","-0.13%"
"2020-12-07","5.1012","5.1108","5.1189","5.0950","95.43K","-0.13%"
"2020-12-04","5.1076","5.0858","5.1147","5.0748","98.02K","0.44%"
"2020-12-03","5.0850","5.0799","5.0918","5.0656","90.42K","0.10%"
"2020-12-02","5.0799","5.0817","5.0844","5.0619","88.47K","0.01%"
"2020-12-01","5.0792","5.0599","5.0845","5.0576","95.39K","0.44%"
"2020-11-30","5.0569","5.0630","5.0926","5.0564","80.12K","-0.04%"
"2020-11-27","5.0591","5.0523","5.0727","5.0455","87.04K","0.17%"
"2020-11-26","5.0504","5.0585","5.0631","5.0483","86.21K","-0.12%"
"2020-11-25","5.0565","5.0724","5.0750","5.0473","97.97K","-0.25%"
"2020-11-24","5.0692","5.0356","5.0735","5.0317","104.66K","0.70%"
"2020-11-23","5.0340","5.0134","5.0388","5.0114","78.24K","0.52%"
"2020-11-20","5.0082","5.0363","5.0390","5.0104","84.24K","-0.47%"
"2020-11-19","5.0317","5.0160","5.0448","5.0078","102.19K","0.38%"
"2020-11-18","5.0125","5.0035","5.0341","4.9944","94.33K","0.21%"
"2020-11-17","5.0020","5.0357","5.0410","4.9984","95.98K","-0.64%"
"2020-11-16","5.0344","5.0286","5.0432","5.0129","88.94K","0.13%"
"2020-11-13","5.0277","5.0319","5.0397","5.0149","84.60K","-0.05%"
"2020-11-12","5.0304","5.0774","5.0798","5.0290","106.42K","-0.88%"
"2020-11-11","5.0751","5.0764","5.0855","5.0592","92.97K","0.01%"
"2020-11-10","5.0745","5.0962","5.1017","5.0672","134.48K","-0.41%"
"2020-11-09","5.0953","5.0616","5.1248","5.0428","125.96K","0.70%"
"2020-11-06","5.0601","5.0629","5.0796","5.0480","122.79K","0.00%"
"2020-11-05","5.0603","5.0635","5.0736","5.0363","133.64K","0.04%"
"2020-11-04","5.0582","5.0859","5.1002","5.0469","155.65K","-0.49%"
"2020-11-03","5.0829","5.0639","5.0971","5.0528","107.06K","0.44%"
"2020-11-02","5.0604","5.0261","5.0643","5.0054","106.10K","0.73%"
"2020-10-30","5.0236","5.0401","5.0458","5.0110","124.12K","-0.28%"
"2020-10-29","5.0379","5.0503","5.0582","5.0112","120.53K","-0.24%"
"2020-10-28","5.0502","5.0853","5.0950","5.0459","116.89K","-0.67%"
"2020-10-27","5.0841","5.0816","5.1031","5.0798","102.94K","0.07%"
"2020-10-26","5.0805","5.0901","5.0981","5.0746","105.71K","-0.24%"
"2020-10-23","5.0928","5.0891","5.0963","5.0750","96.08K","0.11%"
"2020-10-22","5.0872","5.0590","5.0960","5.0476","104.44K","0.59%"
"2020-10-21","5.0576","5.0866","5.0947","5.0567","104.57K","-0.51%"
"2020-10-20","5.0833","5.0653","5.0960","5.0620","87.16K","0.41%"
"2020-10-19","5.0624","5.0767","5.0862","5.0644","80.59K","-0.28%"
"2020-10-16","5.0767","5.0869","5.0893","5.0651","86.73K","-0.15%"
"2020-10-15","5.0845","5.1089","5.1161","5.0733","108.95K","-0.42%"
"2020-10-14","5.1058","5.1349","5.1388","5.1011","96.05K","-0.54%"
"2020-10-13","5.1333","5.1444","5.1480","5.1277","98.12K","-0.19%"
"2020-10-12","5.1430","5.0988","5.1503","5.0932","72.37K","0.83%"
"2020-10-09","5.1008","5.1459","5.1532","5.0837","87.94K","-0.84%"
"2020-10-08","5.1442","5.1232","5.1473","5.1170","75.56K","0.44%"
"2020-10-07","5.1217","5.1024","5.1244","5.0898","85.87K","0.42%"
"2020-10-06","5.1005","5.1185","5.1290","5.0992","86.98K","-0.32%"
"2020-10-05","5.1170","5.1051","5.1240","5.1044","81.30K","0.32%"
"2020-10-02","5.1005","5.1103","5.1155","5.0936","112.08K","-0.16%"
"2020-10-01","5.1086","5.0978","5.1189","5.0947","97.34K","0.22%"
"2020-09-30","5.0973","5.0922","5.1062","5.0749","111.71K","0.16%"
"2020-09-29","5.0892","5.0949","5.1070","5.0793","94.08K","-0.05%"
"2020-09-28","5.0917","5.0977","5.1033","5.0844","91.80K","-0.08%"
"2020-09-25","5.0956","5.1109","5.1186","5.0850","108.06K","-0.24%"
"2020-09-24","5.1080","5.0875","5.1255","5.0841","116.33K","0.44%"
"2020-09-23","5.0854","5.0961","5.1080","5.0873","104.95K","-0.20%"
"2020-09-22","5.0954","5.1136","5.1182","5.0820","110.41K","-0.33%"
"2020-09-21","5.1122","5.1314","5.1382","5.1084","107.31K","-0.23%"
"2020-09-18","5.1242","5.1388","5.1509","5.1244","111.27K","-0.24%"
"2020-09-17","5.1366","5.1254","5.1462","5.1101","119.47K","0.25%"
"2020-09-16","5.1240","5.1431","5.1465","5.1219","111.43K","-0.36%"
"2020-09-15","5.1423","5.1689","5.1712","5.1365","94.34K","-0.46%"
"2020-09-14","5.1662","5.1827","5.1936","5.1644","76.88K","-0.37%"
"2020-09-11","5.1852","5.1807","5.1981","5.1743","96.59K","0.12%"
"2020-09-10","5.1792","5.1992","5.2085","5.1764","109.28K","-0.29%"
"2020-09-09","5.1945","5.1726","5.1992","5.1638","103.52K","0.48%"
"2020-09-08","5.1696","5.2145","5.2201","5.1710","106.00K","-0.85%"
"2020-09-07","5.2137","5.2417","5.2433","5.2084","63.47K","-0.45%"
"2020-09-04","5.2373","5.2158","5.2465","5.2074","112.84K","0.47%"
"2020-09-03","5.2129","5.2428","5.2449","5.2008","117.46K","-0.54%"
"2020-09-02","5.2411","5.2267","5.2460","5.2179","101.72K","0.31%"
"2020-09-01","5.2248","5.2511","5.2579","5.2171","106.72K","-0.44%"
"2020-08-31","5.2479","5.2400","5.2607","5.2328","98.12K","0.15%"
"2020-08-28","5.2398","5.2511","5.2607","5.2300","105.83K","-0.21%"
"2020-08-27","5.2506","5.2393","5.2627","5.2281","99.05K","0.22%"
"2020-08-26","5.2389","5.2488","5.2540","5.2227","85.78K","-0.14%"
"2020-08-25","5.2460","5.2350","5.2509","5.2197","88.88K","0.25%"
"2020-08-24","5.2330","5.2480","5.2643","5.2267","80.81K","-0.31%"
"2020-08-21","5.2492","5.2449","5.2548","5.2289","97.23K","0.10%"
"2020-08-20","5.2437","5.2370","5.2528","5.2267","90.87K","0.16%"
"2020-08-19","5.2351","5.2561","5.2639","5.2316","82.48K","-0.39%"
"2020-08-18","5.2555","5.2460","5.2644","5.2393","85.23K","0.21%"
"2020-08-17","5.2446","5.2428","5.2561","5.2335","69.40K","0.13%"
"2020-08-14","5.2378","5.2546","5.2601","5.2343","85.60K","-0.25%"
"2020-08-13","5.2511","5.2379","5.2660","5.2323","93.27K","0.29%"
"2020-08-12","5.2357","5.2220","5.2460","5.2070","90.33K","0.35%"
"2020-08-11","5.2175","5.2147","5.2356","5.2100","90.78K","0.08%"
"2020-08-10","5.2131","5.2085","5.2234","5.2003","73.80K","0.16%"
"2020-08-07","5.2047","5.2262","5.2353","5.2002","98.00K","-0.37%"
"2020-08-06","5.2239","5.2277","5.2440","5.2165","102.48K","-0.06%"
"2020-08-05","5.2271","5.2354","5.2507","5.2193","106.14K","-0.13%"
"2020-08-04","5.2338","5.2132","5.2373","5.2025","92.14K","0.43%"
"2020-08-03","5.2116","5.2049","5.2182","5.1908","86.72K","0.26%"
"2020-07-31","5.1982","5.2222","5.2274","5.1901","107.54K","-0.41%"
"2020-07-30","5.2197","5.2476","5.2519","5.2030","106.80K","-0.52%"
"2020-07-29","5.2469","5.2329","5.2523","5.2304","98.44K","0.31%"
"2020-07-28","5.2308","5.2384","5.2490","5.2221","95.48K","-0.09%"
"2020-07-27","5.2354","5.2252","5.2416","5.2218","93.60K","0.13%"
"2020-07-24","5.2285","5.2227","5.2399","5.2189","113.57K","0.14%"
"2020-07-23","5.2214","5.2186","5.2469","5.2161","99.84K","0.11%"
"2020-07-22","5.2156","5.1866","5.2248","5.1776","90.57K","0.58%"
"2020-07-21","5.1854","5.1595","5.2010","5.1585","73.69K","0.52%"
"2020-07-20","5.1584","5.1498","5.1644","5.1408","75.54K","0.20%"
"2020-07-17","5.1482","5.1493","5.1611","5.1462","85.66K","0.00%"
"2020-07-16","5.1482","5.1720","5.1855","5.1460","92.14K","-0.48%"
"2020-07-15","5.1728","5.1471","5.1758","5.1417","94.95K","0.53%"
"2020-07-14","5.1454","5.1420","5.1620","5.1354","105.59K","0.11%"
"2020-07-13","5.1399","5.1509","5.1733","5.1405","79.11K","-0.15%"
"2020-07-10","5.1478","5.1483","5.1572","5.1381","90.10K","0.04%"
"2020-07-09","5.1459","5.1838","5.1863","5.1445","105.45K","-0.71%"
"2020-07-08","5.1828","5.1561","5.1920","5.1521","111.59K","0.56%"
"2020-07-07","5.1541","5.1849","5.1902","5.1532","102.38K","-0.53%"
"2020-07-06","5.1816","5.2150","5.2189","5.1771","84.03K","-0.64%"
"2020-07-03","5.2152","5.2101","5.2177","5.2021","73.19K","0.13%"
"2020-07-02","5.2086","5.2049","5.2131","5.1858","89.75K","0.09%"
"2020-07-01","5.2037","5.2044","5.2177","5.1968","89.68K","0.01%"
"2020-06-30","5.2030","5.1842","5.2074","5.1627","98.47K","0.40%"
"2020-06-29","5.1822","5.1764","5.1880","5.1664","94.65K","0.26%"
"2020-06-26","5.1687","5.1912","5.1950","5.1603","95.54K","-0.40%"
"2020-06-25","5.1892","5.1895","5.2027","5.1774","105.84K","0.03%"
"2020-06-24","5.1877","5.2108","5.2240","5.1885","117.06K","-0.40%"
"2020-06-23","5.2085","5.2276","5.2389","5.2057","108.58K","-0.34%"
"2020-06-22","5.2261","5.2003","5.2297","5.1884","87.95K","0.58%"
"2020-06-19","5.1960","5.2122","5.2218","5.1932","106.62K","-0.27%"
"2020-06-18","5.2102","5.2226","5.2372","5.2063","116.43K","-0.21%"
"2020-06-17","5.2211","5.2345","5.2474","5.2122","115.01K","-0.18%"
"2020-06-16","5.2306","5.2246","5.2426","5.2025","122.62K","0.15%"
"2020-06-15","5.2230","5.2111","5.2358","5.1848","115.24K","0.23%"
"2020-06-12","5.2108","5.1842","5.2318","5.1692","138.80K","0.53%"
"2020-06-11","5.1831","5.2642","5.2709","5.1821","134.39K","-1.51%"
"2020-06-10","5.2627","5.2755","5.3038","5.2528","107.21K","-0.20%"
"2020-06-09","5.2735","5.2828","5.2943","5.2544","107.44K","-0.15%"
"2020-06-08","5.2816","5.2748","5.2955","5.2665","81.82K","0.16%"
"2020-06-05","5.2732","5.2664","5.2940","5.2497","109.90K","0.17%"
"2020-06-04","5.2640","5.2726","5.2861","5.2559","104.60K","-0.09%"
"2020-06-03","5.2689","5.2541","5.2837","5.2381","108.35K","0.34%"
"2020-06-02","5.2513","5.2512","5.2685","5.2449","104.39K","0.06%"
"2020-06-01","5.2480","5.1786","5.2580","5.1712","93.22K","1.31%"
"2020-05-29","5.1803","5.1932","5.2038","5.1571","122.24K","-0.20%"
"2020-05-28","5.1905","5.2147","5.2189","5.1817","120.54K","-0.39%"
"2020-05-27","5.2109","5.1793","5.2177","5.1680","120.48K","0.66%"
"2020-05-26","5.1767","5.1032","5.1872","5.1016","101.63K","1.48%"
"2020-05-25","5.1014","5.0939","5.1103","5.0915","68.58K","0.23%"
"2020-05-22","5.0899","5.0995","5.1046","5.0767","108.53K","-0.14%"
"2020-05-21","5.0969","5.1025","5.1170","5.0898","100.88K","-0.09%"
"2020-05-20","5.1013","5.0924","5.1211","5.0848","99.76K","0.22%"
"2020-05-19","5.0900","5.1017","5.1206","5.0893","108.63K","-0.19%"
"2020-05-18","5.0998","5.0366","5.1024","5.0306","79.42K","1.35%"
"2020-05-15","5.0321","5.0501","5.0650","5.0306","110.67K","-0.32%"
"2020-05-14","5.0484","5.0293","5.0580","5.0201","103.52K","0.40%"
"2020-05-13","5.0284","5.0315","5.0630","5.0241","122.26K","-0.02%"
"2020-05-12","5.0292","5.0672","5.0724","5.0303","91.77K","-0.77%"
"2020-05-11","5.0680","5.0759","5.0942","5.0522","91.26K","-0.20%"
"2020-05-08","5.0780","5.0704","5.0883","5.0599","92.30K","0.19%"
"2020-05-07","5.0683","5.0223","5.0781","5.0122","105.79K","0.95%"
"2020-05-06","5.0206","5.0276","5.0565","5.0163","105.24K","-0.10%"
"2020-05-05","5.0254","5.0143","5.0427","5.0103","95.77K","0.27%"
"2020-05-04","5.0119","5.0182","5.0269","4.9900","92.34K","0.01%"
"2020-05-01","5.0115","5.0637","5.0701","5.0050","101.03K","-0.99%"
"2020-04-30","5.0617","5.0989","5.1015","5.0591","119.53K","-0.68%"
"2020-04-29","5.0965","5.0574","5.1007","5.0550","116.45K","0.79%"
"2020-04-28","5.0565","5.0496","5.0788","5.0341","123.19K","0.20%"
"2020-04-27","5.0463","5.0198","5.0524","5.0164","98.82K","0.52%"
"2020-04-24","5.0201","5.0215","5.0494","5.0143","117.15K","0.01%"
"2020-04-23","5.0198","5.0024","5.0484","4.9890","129.47K","0.39%"
"2020-04-22","5.0004","4.9912","5.0193","4.9769","124.19K","0.23%"
"2020-04-21","4.9890","4.9995","5.0182","4.9713","122.42K","-0.16%"
"2020-04-20","4.9972","5.0493","5.0493","4.9983","96.36K","-1.05%"
"2020-04-17","5.0501","5.0274","5.0552","5.0105","123.57K","0.48%"
"2020-04-16","5.0258","5.0075","5.0294","4.9915","138.38K","0.41%"
"2020-04-15","5.0052","5.0771","5.0804","5.0006","124.08K","-1.35%"
"2020-04-14","5.0738","5.0724","5.0887","5.0625","116.23K","0.10%"
"2020-04-13","5.0687","5.0470","5.0907","5.0248","98.87K","0.60%"
"2020-04-10","5.0387","5.0388","5.0477","5.0231","72.90K","0.00%"
"2020-04-09","5.0388","5.0420","5.0555","5.0137","147.92K","0.02%"
"2020-04-08","5.0378","5.0349","5.0509","5.0170","153.52K","0.12%"
"2020-04-07","5.0316","5.0268","5.0551","5.0149","154.92K","0.15%"
"2020-04-06","5.0243","4.9969","5.0366","4.9730","113.93K","0.65%"
"2020-04-03","4.9921","5.0110","5.0311","4.9865","159.13K","-0.32%"
"2020-04-02","5.0081","5.0036","5.0434","4.9619","151.20K","0.14%"
"2020-04-01","5.0010","5.0374","5.0374","4.9724","147.27K","-0.67%"
"2020-03-31","5.0347","5.0108","5.0553","4.9378","155.58K","0.50%"
"2020-03-30","5.0096","5.0717","5.0720","5.0068","125.64K","-1.27%"
"2020-03-27","5.0738","5.0453","5.0979","5.0130","144.47K","0.59%"
"2020-03-26","5.0438","5.0129","5.0496","4.9671","142.83K","0.69%"
"2020-03-25","5.0091","4.8829","5.0185","4.8762","136.74K","2.61%"
"2020-03-24","4.8818","4.8921","4.9229","4.8598","145.94K","-0.16%"
"2020-03-23","4.8897","4.9455","4.9495","4.8706","127.75K","-0.99%"
"2020-03-20","4.9384","4.8988","4.9970","4.8895","117.59K","0.88%"
"2020-03-19","4.8955","4.8586","4.9328","4.8206","146.37K","0.85%"
"2020-03-18","4.8542","4.9348","4.9489","4.8095","145.78K","-1.59%"
"2020-03-17","4.9326","4.9897","5.0087","4.9087","106.62K","-1.08%"
"2020-03-16","4.9867","5.0656","5.1038","4.9885","101.19K","-1.70%"
"2020-03-13","5.0729","5.0470","5.0795","5.0076","139.21K","0.52%"
"2020-03-12","5.0468","5.0522","5.1294","5.0334","125.69K","-0.08%"
"2020-03-11","5.0507","5.0688","5.0817","5.0455","121.32K","-0.32%"
"2020-03-10","5.0670","5.0701","5.1020","5.0417","126.39K","-0.01%"
"2020-03-09","5.0673","5.1495","5.1498","5.0292","115.64K","-1.83%"
"2020-03-06","5.1615","5.1744","5.1944","5.1543","104.06K","-0.21%"
"2020-03-05","5.1723","5.1743","5.1863","5.1617","86.32K","0.01%"
"2020-03-04","5.1717","5.2017","5.2146","5.1564","91.41K","-0.50%"
"2020-03-03","5.1975","5.2243","5.2362","5.1985","100.34K","-0.49%"
"2020-03-02","5.2229","5.2130","5.2287","5.1959","91.41K","0.12%"
"2020-02-28","5.2165","5.2315","5.2366","5.1874","107.59K","-0.24%"
"2020-02-27","5.2293","5.2682","5.2714","5.2290","90.05K","-0.69%"
"2020-02-26","5.2658","5.2814","5.2941","5.2656","83.81K","-0.27%"
"2020-02-25","5.2803","5.2876","5.2932","5.2726","73.29K","-0.11%"
"2020-02-24","5.2863","5.3040","5.3099","5.2817","59.51K","-0.46%"
"2020-02-21","5.3107","5.2965","5.3235","5.2950","66.28K","0.28%"
"2020-02-20","5.2960","5.2933","5.3116","5.2901","63.45K","0.07%"
"2020-02-19","5.2923","5.2761","5.2953","5.2755","54.33K","0.32%"
"2020-02-18","5.2752","5.2757","5.2881","5.2688","45.53K","0.02%"
"2020-02-17","5.2739","5.2730","5.2790","5.2665","27.39K","0.05%"
"2020-02-14","5.2712","5.2585","5.2797","5.2575","45.74K","0.26%"
"2020-02-13","5.2577","5.2622","5.2728","5.2567","62.32K","-0.06%"
"2020-02-12","5.2610","5.2432","5.2686","5.2389","54.54K","0.36%"
"2020-02-11","5.2420","5.2446","5.2518","5.2358","53.97K","-0.01%"
"2020-02-10","5.2425","5.2629","5.2659","5.2383","50.80K","-0.31%"
"2020-02-07","5.2586","5.2475","5.2673","5.2427","63.04K","0.24%"
"2020-02-06","5.2461","5.2509","5.2573","5.2352","60.27K","-0.06%"
"2020-02-05","5.2492","5.2716","5.2736","5.2399","64.27K","-0.42%"
"2020-02-04","5.2715","5.2849","5.2867","5.2586","63.04K","-0.23%"
"2020-02-03","5.2836","5.2401","5.3074","5.2352","53.48K","0.83%"
"2020-01-31","5.2402","5.2523","5.2578","5.2336","62.63K","-0.21%"
"2020-01-30","5.2513","5.2552","5.2598","5.2441","57.59K","-0.07%"
"2020-01-29","5.2548","5.2728","5.2738","5.2509","52.38K","-0.33%"
"2020-01-28","5.2724","5.2574","5.2742","5.2523","56.52K","0.30%"
"2020-01-27","5.2564","5.2772","5.2772","5.2547","55.02K","-0.39%"
"2020-01-24","5.2768","5.2839","5.2879","5.2736","50.74K","-0.14%"
"2020-01-23","5.2841","5.2590","5.2863","5.2474","52.59K","0.55%"
"2020-01-22","5.2550","5.2849","5.2952","5.2508","64.28K","-0.52%"
"2020-01-21","5.2826","5.2635","5.2909","5.2601","55.79K","0.40%"
"2020-01-20","5.2616","5.2515","5.2652","5.2353","43.05K","0.22%"
"2020-01-17","5.2502","5.2744","5.2769","5.2459","54.39K","-0.42%"
"2020-01-16","5.2721","5.2849","5.2873","5.2671","55.46K","-0.20%"
"2020-01-15","5.2825","5.2703","5.2873","5.2643","59.98K","0.24%"
"2020-01-14","5.2696","5.2801","5.2838","5.2585","58.69K","-0.17%"
"2020-01-13","5.2787","5.3017","5.3031","5.2723","45.22K","-0.40%"
"2020-01-10","5.2998","5.3093","5.3144","5.2920","64.58K","-0.17%"
"2020-01-09","5.3090","5.3273","5.3320","5.2890","66.78K","-0.31%"
"2020-01-08","5.3257","5.3408","5.3562","5.3248","79.47K","-0.25%"
"2020-01-07","5.3393","5.3819","5.3837","5.3295","63.45K","-0.74%"
"2020-01-06","5.3790","5.3647","5.3836","5.3616","51.61K","0.42%"
"2020-01-03","5.3564","5.3654","5.3829","5.3546","72.65K","-0.14%"
"2020-01-02","5.3637","5.3619","5.3765","5.3521","53.33K","0.10%"
"2020-01-01","5.3586","5.3613","5.3656","5.3559","1.86K","-0.04%"
"2019-12-31","5.3606","5.3457","5.3774","5.3331","59.59K","0.27%"
"2019-12-30","5.3462","5.3502","5.3551","5.3400","50.42K","-0.04%"
"2019-12-27","5.3482","5.3306","5.3558","5.3306","55.35K","0.39%"
"2019-12-26","5.3276","5.3097","5.3404","5.3089","33.89K","0.32%"
"2019-12-25","5.3104","5.3226","5.3264","5.3019","7.19K","-0.21%"
"2019-12-24","5.3216","5.3349","5.3369","5.3200","54.34K","-0.23%"
"2019-12-23","5.3338","5.3292","5.3373","5.3196","42.95K","0.11%"
"2019-12-20","5.3280","5.3407","5.3437","5.3159","53.51K","-0.21%"
"2019-12-19","5.3391","5.3425","5.3485","5.3344","50.68K","0.05%"
"2019-12-18","5.3366","5.3170","5.3474","5.3123","52.30K","0.39%"
"2019-12-17","5.3158","5.3167","5.3239","5.3060","52.51K","0.00%"
"2019-12-16","5.3156","5.3070","5.3397","5.3003","46.71K","0.23%"
"2019-12-13","5.3036","5.2972","5.3166","5.2887","71.56K","0.18%"
"2019-12-12","5.2942","5.3427","5.3479","5.2936","55.78K","-0.90%"
"2019-12-11","5.3422","5.3165","5.3486","5.3127","46.73K","0.49%"
"2019-12-10","5.3162","5.3179","5.3239","5.3116","47.44K","0.00%"
"2019-12-09","5.3160","5.3070","5.3247","5.3012","38.04K","0.19%"
"2019-12-06","5.3057","5.3488","5.3499","5.3004","49.57K","-0.76%"
"2019-12-05","5.3461","5.3404","5.3541","5.3380","56.23K","0.13%"
"2019-12-04","5.3389","5.3110","5.3449","5.3077","60.59K","0.55%"
"2019-12-03","5.3097","5.2894","5.3130","5.2884","58.35K","0.40%"
"2019-12-02","5.2885","5.2959","5.3055","5.2873","46.18K","-0.12%"
"2019-11-29","5.2947","5.2969","5.2996","5.2790","49.42K","-0.04%"
"2019-11-28","5.2968","5.2926","5.2989","5.2855","49.69K","0.10%"
"2019-11-27","5.2914","5.2995","5.3023","5.2884","58.30K","-0.12%"
"2019-11-26","5.2975","5.2909","5.3017","5.2780","59.78K","0.16%"
"2019-11-25","5.2890","5.2927","5.2969","5.2825","46.35K","-0.05%"
"2019-11-22","5.2916","5.2908","5.3116","5.2884","58.03K","0.03%"
"2019-11-21","5.2902","5.2894","5.2983","5.2731","63.35K","0.05%"
"2019-11-20","5.2874","5.2966","5.3004","5.2786","60.39K","-0.14%"
"2019-11-19","5.2949","5.3208","5.3618","5.2943","58.39K","-0.45%"
"2019-11-18","5.3188","5.2998","5.3242","5.2975","76.44K","0.38%"
"2019-11-15","5.2987","5.2999","5.3053","5.2875","71.77K","0.03%"
"2019-11-14","5.2973","5.3005","5.3033","5.2888","68.22K","-0.02%"
"2019-11-13","5.2986","5.2962","5.3075","5.2892","65.34K","0.09%"
"2019-11-12","5.2940","5.2978","5.3035","5.2833","66.58K","-0.06%"
"2019-11-11","5.2972","5.2914","5.3073","5.2840","64.72K","0.18%"
"2019-11-08","5.2879","5.2971","5.3052","5.2807","89.51K","-0.13%"
"2019-11-07","5.2949","5.3092","5.3236","5.2905","96.09K","-0.23%"
"2019-11-06","5.3070","5.3281","5.3352","5.3039","87.48K","-0.36%"
"2019-11-05","5.3262","5.3459","5.3493","5.3186","105.14K","-0.35%"
"2019-11-04","5.3448","5.3589","5.3604","5.3399","84.99K","-0.20%"
"2019-11-01","5.3557","5.3475","5.3594","5.3361","81.12K","0.17%"
"2019-10-31","5.3467","5.3620","5.3650","5.3386","80.20K","-0.25%"
"2019-10-30","5.3603","5.3991","5.4054","5.3413","87.14K","-0.70%"
"2019-10-29","5.3980","5.4138","5.4194","5.3933","89.25K","-0.29%"
"2019-10-28","5.4137","5.4091","5.4181","5.3961","68.93K","0.08%"
"2019-10-25","5.4094","5.4082","5.4170","5.4043","77.51K","0.04%"
"2019-10-24","5.4073","5.4060","5.4190","5.3967","87.04K","0.08%"
"2019-10-23","5.4031","5.4039","5.4104","5.3931","83.89K","-0.01%"
"2019-10-22","5.4037","5.4067","5.4163","5.3941","94.04K","-0.03%"
"2019-10-21","5.4051","5.3952","5.4114","5.3794","61.74K","0.22%"
"2019-10-18","5.3934","5.3876","5.3991","5.3797","63.89K","0.14%"
"2019-10-17","5.3860","5.3731","5.3911","5.3660","67.81K","0.28%"
"2019-10-16","5.3707","5.3651","5.3816","5.3595","65.40K","0.12%"
"2019-10-15","5.3643","5.3408","5.3678","5.3383","58.75K","0.51%"
"2019-10-14","5.3370","5.3705","5.3735","5.3361","53.83K","-0.59%"
"2019-10-11","5.3688","5.3534","5.3841","5.3340","77.87K","0.31%"
"2019-10-10","5.3523","5.3506","5.3646","5.3337","81.75K","0.08%"
"2019-10-09","5.3480","5.3612","5.3718","5.3468","70.76K","-0.21%"
"2019-10-08","5.3592","5.3715","5.3759","5.3535","71.01K","-0.20%"
"2019-10-07","5.3698","5.3689","5.3796","5.3618","52.12K","0.04%"
"2019-10-04","5.3678","5.3606","5.3759","5.3586","76.74K","0.17%"
